"species","phylum","stage","pred.esd","pred.esd.sd","prey.species","prey.esd","prey.esd.sd","temperature","selectivity","Fmax.at.15.degreeC.[ml.mgC-1.h-1]","Fmax.sd","Imax.at.15.degreeC.[mugC.mugC-1.h-1]","Imax.sd","Imax.method","primary reference","secondary reference"
"Temora longicornis","Copepod","CII",218.184193854896,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.052784125,NA,"Extracted","Klein Breteler et al (1990)",""
"Temora longicornis","Copepod","CIII",278.425536011017,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.0439359166666667,NA,"Extracted","Klein Breteler et al (1990)",""
"Temora longicornis","Copepod","CIV",310.47288256188,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.0578184583333333,NA,"Extracted","Klein Breteler et al (1990)",""
"Temora longicornis","Copepod","M",372.629142888799,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.049275375,NA,"Extracted","Klein Breteler et al (1990)",""
"Temora longicornis","Copepod","M",471.338463588432,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.0274599583333333,NA,"Extracted","Klein Breteler et al (1990)",""
"Temora longicornis","Copepod","F",401.184890230735,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.07109075,NA,"Extracted","Klein Breteler et al (1990)",""
"Temora longicornis","Copepod","F",520.818606228545,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.0430205833333333,NA,"Extracted","Klein Breteler et al (1990)",""
"Calanus helgolandicus","Copepod","CI",310.308399300204,NA,"Prorocentrum micans",26.6,NA,"15",NA,NA,NA,0.0947708333333333,0.00906249999999999,"Extracted","Rey-Rassat et al (2002)",""
"Calanus helgolandicus","Copepod","CII",411.58141378863,NA,"Prorocentrum micans",26.6,NA,"15",NA,NA,NA,0.0611791666666667,0.0124791666666667,"Extracted","Rey-Rassat et al (2002)",""
"Calanus helgolandicus","Copepod","CIII",526.663715640533,NA,"Prorocentrum micans",26.6,NA,"15",NA,NA,NA,0.0520625,0.012975,"Extracted","Rey-Rassat et al (2002)",""
"Calanus helgolandicus","Copepod","CIV",770.919859235702,NA,"Prorocentrum micans",26.6,NA,"15",NA,NA,NA,0.0472666666666667,0.0058,"Extracted","Rey-Rassat et al (2002)",""
"Calanus helgolandicus","Copepod","CV",1010.73285763567,NA,"Prorocentrum micans",26.6,NA,"15",NA,NA,NA,0.0165541666666667,0.0063375,"Extracted","Rey-Rassat et al (2002)",""
"Calanus helgolandicus","Copepod","F",1154.92943877977,NA,"Prorocentrum micans",26.6,NA,"15",NA,NA,NA,0.0227916666666667,0.002975,"Extracted","Rey-Rassat et al (2002)",""
"Rhincalanus nasutus","Copepod","NII-III",174.241546181372,NA,"Artemia salina nauplii",381.18265020254,NA,"12",0,NA,NA,0.0453968955373338,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NII-III",174.241546181372,NA,"Coscinodius wailesii",312.637056718709,NA,"12",0,NA,NA,0.0453968955373338,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NII-III",174.241546181372,NA,"Ditylum brightwellii",45.7078149734083,NA,"12",1,NA,NA,0.0453968955373338,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NII-III",174.241546181372,NA,"Thalassiosira fluviatilis",20.175452211501,NA,"12",0,NA,NA,0.0453968955373338,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NII-III",174.241546181372,NA,"Cyclotella nana",8.42393948619934,NA,"12",0,NA,NA,0.0453968955373338,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NIV",260.791657370661,NA,"Artemia salina nauplii",381.18265020254,NA,"12",0,NA,NA,0.128624537355779,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NIV",260.791657370661,NA,"Coscinodius wailesii",312.637056718709,NA,"12",0,NA,NA,0.128624537355779,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NIV",260.791657370661,NA,"Ditylum brightwellii",45.7078149734083,NA,"12",0.46,NA,NA,0.128624537355779,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NIV",260.791657370661,NA,"Thalassiosira fluviatilis",20.175452211501,NA,"12",0.54,NA,NA,0.128624537355779,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NIV",260.791657370661,NA,"Cyclotella nana",8.42393948619934,NA,"12",0,NA,NA,0.128624537355779,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NV-VI",308.892411070627,NA,"Artemia salina nauplii",381.18265020254,NA,"12",0,NA,NA,0.0529630447935561,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NV-VI",308.892411070627,NA,"Coscinodius wailesii",312.637056718709,NA,"12",0.62,NA,NA,0.0529630447935561,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NV-VI",308.892411070627,NA,"Ditylum brightwellii",45.7078149734083,NA,"12",0.37,NA,NA,0.0529630447935561,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NV-VI",308.892411070627,NA,"Thalassiosira fluviatilis",20.175452211501,NA,"12",0,NA,NA,0.0529630447935561,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","NV-VI",308.892411070627,NA,"Cyclotella nana",8.42393948619934,NA,"12",0,NA,NA,0.0529630447935561,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CI",307.566676253023,NA,"Artemia salina nauplii",381.18265020254,NA,"12",0,NA,NA,0.0907937910746676,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CI",307.566676253023,NA,"Coscinodius wailesii",312.637056718709,NA,"12",0.14,NA,NA,0.0907937910746676,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CI",307.566676253023,NA,"Ditylum brightwellii",45.7078149734083,NA,"12",0.49,NA,NA,0.0907937910746676,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CI",307.566676253023,NA,"Thalassiosira fluviatilis",20.175452211501,NA,"12",0.37,NA,NA,0.0907937910746676,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CI",307.566676253023,NA,"Cyclotella nana",8.42393948619934,NA,"12",0,NA,NA,0.0907937910746676,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CII",387.509729657385,NA,"Artemia salina nauplii",381.18265020254,NA,"12",0,NA,NA,0.0907937910746676,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CII",387.509729657385,NA,"Coscinodius wailesii",312.637056718709,NA,"12",0.13,NA,NA,0.0907937910746676,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CII",387.509729657385,NA,"Ditylum brightwellii",45.7078149734083,NA,"12",0.51,NA,NA,0.0907937910746676,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CII",387.509729657385,NA,"Thalassiosira fluviatilis",20.175452211501,NA,"12",0.32,NA,NA,0.0907937910746676,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CII",387.509729657385,NA,"Cyclotella nana",8.42393948619934,NA,"12",0.04,NA,NA,0.0907937910746676,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CIII",609.25217642416,NA,"Artemia salina nauplii",381.18265020254,NA,"12",0,NA,NA,0.0302645970248892,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CIII",609.25217642416,NA,"Coscinodius wailesii",312.637056718709,NA,"12",0,NA,NA,0.0302645970248892,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CIII",609.25217642416,NA,"Ditylum brightwellii",45.7078149734083,NA,"12",0.28,NA,NA,0.0302645970248892,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CIII",609.25217642416,NA,"Thalassiosira fluviatilis",20.175452211501,NA,"12",0.4,NA,NA,0.0302645970248892,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CIII",609.25217642416,NA,"Cyclotella nana",8.42393948619934,NA,"12",0.31,NA,NA,0.0302645970248892,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CIV",866.536286002199,NA,"Artemia salina nauplii",381.18265020254,NA,"12",0,NA,NA,0.0151322985124446,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CIV",866.536286002199,NA,"Coscinodius wailesii",312.637056718709,NA,"12",0.95,NA,NA,0.0151322985124446,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CIV",866.536286002199,NA,"Ditylum brightwellii",45.7078149734083,NA,"12",0.03,NA,NA,0.0151322985124446,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CIV",866.536286002199,NA,"Thalassiosira fluviatilis",20.175452211501,NA,"12",0.02,NA,NA,0.0151322985124446,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CIV",866.536286002199,NA,"Cyclotella nana",8.42393948619934,NA,"12",0,NA,NA,0.0151322985124446,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CV",952.77635028255,NA,"Artemia salina nauplii",381.18265020254,NA,"12",0.04,NA,NA,0.0302645970248892,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CV",952.77635028255,NA,"Coscinodius wailesii",312.637056718709,NA,"12",0.54,NA,NA,0.0302645970248892,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CV",952.77635028255,NA,"Ditylum brightwellii",45.7078149734083,NA,"12",0.23,NA,NA,0.0302645970248892,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CV",952.77635028255,NA,"Thalassiosira fluviatilis",20.175452211501,NA,"12",0.19,NA,NA,0.0302645970248892,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","CV",952.77635028255,NA,"Cyclotella nana",8.42393948619934,NA,"12",0,NA,NA,0.0302645970248892,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","M",NA,NA,"Artemia salina nauplii",381.18265020254,NA,"12",0.25,NA,NA,NA,NA,NA,"Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","M",NA,NA,"Coscinodius wailesii",312.637056718709,NA,"12",0.75,NA,NA,NA,NA,NA,"Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","M",NA,NA,"Ditylum brightwellii",45.7078149734083,NA,"12",0,NA,NA,NA,NA,NA,"Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","M",NA,NA,"Thalassiosira fluviatilis",20.175452211501,NA,"12",0,NA,NA,NA,NA,NA,"Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","M",NA,NA,"Cyclotella nana",8.42393948619934,NA,"12",0,NA,NA,NA,NA,NA,"Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","F",1378.33076284311,NA,"Artemia salina nauplii",381.18265020254,NA,"12",0.37,NA,NA,0.0075661492562223,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","F",1378.33076284311,NA,"Coscinodius wailesii",312.637056718709,NA,"12",0.45,NA,NA,0.0075661492562223,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","F",1378.33076284311,NA,"Ditylum brightwellii",45.7078149734083,NA,"12",0.18,NA,NA,0.0075661492562223,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","F",1378.33076284311,NA,"Thalassiosira fluviatilis",20.175452211501,NA,"12",0,NA,NA,0.0075661492562223,NA,"Extracted","Mullin and Brooks (1967)",""
"Rhincalanus nasutus","Copepod","F",1378.33076284311,NA,"Cyclotella nana",8.42393948619934,NA,"12",0,NA,NA,0.0075661492562223,NA,"Extracted","Mullin and Brooks (1967)",""
"Acartia tonsa","Copepod","F",403.83891531256,NA,"Rhodomonas baltica",7.39796739417568,NA,"15",NA,NA,NA,0.167333333333333,NA,"Extracted","Moeller and Nielsen (2001)","Saiz and Calbet (2007)"
"Acartia tonsa","Copepod","F",403.83891531256,NA,"Ceratium lineatum",24.8851558162199,NA,"13",NA,NA,NA,0.127627024164762,NA,"Extracted","Moeller and Nielsen (2001)","Saiz and Calbet (2007)"
"Acartia tonsa","Copepod","F",403.83891531256,NA,"Ditylum brightwelli",29.8277144132867,NA,"13",NA,NA,NA,0.068533613016192,NA,"Extracted","Moeller and Nielsen (2001)","Saiz and Calbet (2007)"
"Corycaeus anglicus","Copepod","M",328.317290881873,14.2319880683317,"Artemia nauplii",238.978199586,NA,"15",NA,NA,NA,0.0291666666666667,NA,"Extracted","Gophen and Harris (1981)",NA
"Corycaeus anglicus","Copepod","F",336.456726390773,20.5612415220457,"Artemia nauplii",238.978199586,NA,"15",NA,NA,NA,0.0275,NA,"Extracted","Gophen and Harris (1981)",NA
